0.000000000000000000e+00,0.000000000000000000e+00,3.499990948749383080e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.999982663590714438e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.999772828891447141e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.489243317175697534e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.230618692164298267e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.245230662460977555e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.311586133310295921e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.509907798752469077e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.593869229683880562e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.552181947417053109e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.153678919695768101e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.234507964997345653e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.880472266023206629e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.856596823349787329e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.794130039412265631e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.849023978381466193e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.821054769992650435e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.930244752903671923e+01
2.661190320000602835e-02,0.000000000000000000e+00,1.532134865564914250e+01
3.513073154028609202e-02,0.000000000000000000e+00,1.607960683497741172e+01
1.197972248177836541e-01,0.000000000000000000e+00,1.102246015482160679e+01
2.398727878579847428e-01,0.000000000000000000e+00,1.765237213246912740e+00
3.599464685044832524e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285374825410588895e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.600379177786804386e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.400922464983490101e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.257793960594801919e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.057321819776924493e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.728642562686418342e-05
0.000000000000000000e+00,0.000000000000000000e+00,4.982195561566070907e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.041442935158474903e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.622557511980422973e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.122824878916838287e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.311204847537849183e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.449108516160670668e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.457350268817614491e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.498854813228986416e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.903361371361578236e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.200992022538375537e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.301724010352861427e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.337751406537629606e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.552316363431625845e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.783455534748494387e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.680491869640319536e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.460993280223166124e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.434557211837750756e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.405951041920919664e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.141928081557998098e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.525088486595977599e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.464907076603339320e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.530066007220338165e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.466271826519763621e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.666506240868267952e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.686375372993752819e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.529382256634870885e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.821824775359152682e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.669176017856600325e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.349356796210502552e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.781614386698748120e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.973876808250581760e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.537257220295967386e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.477561457682872437e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.629778904893870362e+01
1.200811288370607355e-01,0.000000000000000000e+00,1.418382629154245755e+01
2.401558020607918176e-01,0.000000000000000000e+00,1.258627528184861255e+01
3.601374007479989925e-01,0.000000000000000000e+00,5.646386952860409814e+00
2.404484514578925647e-01,0.000000000000000000e+00,3.590747353687026244e+00
2.400295489601416976e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.200016773996932101e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.361650374869692894e-05
0.000000000000000000e+00,0.000000000000000000e+00,3.015558883808054110e-05
0.000000000000000000e+00,0.000000000000000000e+00,8.445724196785949545e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.854890311794367364e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.400888103431616116e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.493298151428527021e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.581371777396717704e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.732458810890273426e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.836683999591286565e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.846556554945448170e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.970024348614647636e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.894555055698068102e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.804658002528908156e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.746673065540362302e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.977749868318047888e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.890924668441319412e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.859187146664393708e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.270419391363372341e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.193388336540160566e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.976570425721292423e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.440958048002272562e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.651306238049878772e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.752838064364952686e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.379686617364005485e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.480778528085468082e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.366794040878365735e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.317594010559881923e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.332938730714081288e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.287862163577650421e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.018277030581431220e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.956327463612927886e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.062058718090927201e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.295177631959316500e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.959933807822357821e+01
1.199821956787352484e-01,0.000000000000000000e+00,2.440242087880082877e+01
2.400586948773631712e-01,0.000000000000000000e+00,1.924058922387217052e+01
3.533259677905783436e-01,0.000000000000000000e+00,1.140562426252631845e+01
3.807633704982181233e-01,0.000000000000000000e+00,8.520720643361459068e-01
4.802414152738619380e-01,0.000000000000000000e+00,1.883485664008987204e+00
4.801844002725209060e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.260929584399111847e-01,0.000000000000000000e+00,2.922063295993136967e-01
3.600494522659806740e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.400468626361549618e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.199811319602794996e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.779159067193771095e-05
0.000000000000000000e+00,0.000000000000000000e+00,7.223943707863064390e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.913601176198464415e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.966007792619647176e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.401362873249713203e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.244670241125627541e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.690713119556446387e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.580201683174820815e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.559945383747597347e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.589747903386411920e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.812183671913399508e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.399018581667388261e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.679702325619883041e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.647108524205703972e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.780511313129300177e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.965498640562085342e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.964987236309409369e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.833090508356033510e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.888637415880430481e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.757590922491202434e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.865858371157378315e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.519041740145617325e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.585675668007599981e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.501731606009512987e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.435086541073923883e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.502612397341724204e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.525412928125583178e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.381312095243800186e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.485529099536339004e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.355086918562207643e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.325576103711291864e+01
1.200840225777538156e-01,0.000000000000000000e+00,2.447632179062330238e+01
2.401800446865239025e-01,0.000000000000000000e+00,2.389143730710332392e+01
3.602767165746715849e-01,0.000000000000000000e+00,1.202531871123986207e+01
4.803736165141603287e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.004642956987505942e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.981797451112439101e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.012781876200646747e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.909215771795821692e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.750542568667685983e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.591761516733696813e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.909801420515237463e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.753340456960928144e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.174829435031859504e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.001104770381272857e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.270204822240836506e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.333609031706227555e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.506827187470758744e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.569937271211129470e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.241093124514228663e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.641367534729679178e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.829701197577065130e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.903428231464787856e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.873296572592190401e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.085150283343418920e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.276159784392537233e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.576654017010740461e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.678380805157567579e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.621368115669132948e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.282937647312190421e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.310980047099968004e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.409686749390449023e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.507974607584253590e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.394456700023735607e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.016466869902818715e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.337856929924891602e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.270900460707716206e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.117807906469192503e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.416064915113932443e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.680961527125708699e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.754932834027002997e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.872248393314812631e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.806047163245960263e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.542073140884308913e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.959751854039681263e+01
1.200325427280204277e-01,0.000000000000000000e+00,3.803568241456130750e+01
2.401278042697661819e-01,0.000000000000000000e+00,3.367022249008556400e+01
3.602213992717145374e-01,0.000000000000000000e+00,1.938214072231969709e+01
4.803022833991927865e-01,0.000000000000000000e+00,8.104142926028561789e+00
4.593585179444859001e-01,0.000000000000000000e+00,2.770266962993234827e+00
3.607570647534217856e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.350716314881438396e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.007078065149651813e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.728360441742963882e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.614952195783358024e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.521426943785311625e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.320580321778106025e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.119663698550125486e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.187834994698530766e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.667004417263316916e-05
0.000000000000000000e+00,0.000000000000000000e+00,1.534227795435031183e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.264522269170221058e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.953856563674455771e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.581282540459377728e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.818736118703123239e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.956674590228210064e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.834371017357711153e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.453602301188254131e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.422235381706591895e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.316884694558206448e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.266456255676970954e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.629358176296328509e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.205975807346833406e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.190514314424896369e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.099845409041079236e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.174016875042624619e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.437279831067151292e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.340377161602500777e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.168880560643439281e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.472331021753605640e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.350040692127891262e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.363120720161834853e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.731042720368819587e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.654426216792817428e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.036433384922842293e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.978896694486758889e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.314552954420847186e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.376086156890875856e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.332978699908201747e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.204820445396691753e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.932509444593422643e+01
1.200853652695325763e-01,0.000000000000000000e+00,2.308547268027233557e+01
2.401778298015447288e-01,0.000000000000000000e+00,1.301732341372160739e+01
3.602731675279258194e-01,0.000000000000000000e+00,1.335757107926121456e+01
4.803651040032236308e-01,0.000000000000000000e+00,6.522265558838418187e+00
5.958545348028781996e-01,0.000000000000000000e+00,8.411749851043470727e+00
4.757587465213832245e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.556612321660603260e-01,1.428840465616385176e-02,0.000000000000000000e+00
3.259263901038599309e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.058469099180619544e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.578713952758650063e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.759992786568100875e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.020601218353097650e+01
