1.532139351359290786e-05,2.217585932073346740e-05,3.500005434368274138e+01
1.537350247574815375e-05,1.786173139297106649e-05,2.000015305112818709e+01
1.542513131516205446e-05,1.624971458869174684e-05,5.000420184362200260e+00
1.547624797862522247e-05,1.485188158618444731e-05,1.799970850942383649e+01
1.552692043602966432e-05,1.610460374935912829e-05,2.440015505464043244e+01
1.557717772139616968e-05,1.657100589024913548e-05,2.379015546673151249e+01
1.562707879764052283e-05,1.752314519612663824e-05,2.257015602181811076e+01
1.567654643622523120e-05,1.625920574580863619e-05,2.440015649595721570e+01
1.572562632616805286e-05,1.553307781416132566e-05,2.562015685099384044e+01
1.577428470805992833e-05,1.636085442253733607e-05,2.440015745586478957e+01
1.582249085073580161e-05,1.774179352580628751e-05,2.257015792896782358e+01
1.591984778133662956e-05,1.935323665755858344e-05,2.074015823980489159e+01
1.608222268213301367e-05,2.195984475594633744e-05,1.830015858470918033e+01
1.696978081479412790e-05,2.253596275979044945e-05,1.769015800590666032e+01
1.739755053076901274e-05,2.177444215682745323e-05,1.830015811857382602e+01
1.939809639702010622e-05,2.133202790390201656e-05,1.830015657076713254e+01
4.344564353495370079e-05,1.955201528444854050e-05,1.750014981350074450e+01
1.198902532032773693e-01,1.669496488925640475e-05,1.832014392900359567e+01
2.398571409443276958e-01,1.602215356591132667e-05,1.449013462582417766e+01
3.598155780596488107e-01,1.325768680259355020e-05,1.569012452591783813e+01
4.797816657640832649e-01,1.070114381674330914e-05,1.146011849661054960e+01
5.997601067760500726e-01,8.573424608833664495e-06,1.599890777909850348e+00
7.197400847782969846e-01,8.263610157756414251e-06,9.427111537554790728e-05
7.412623351723894860e-01,6.756271730753175506e-06,9.382986795635174179e-05
6.212818325919259310e-01,5.728488897753336004e-06,9.501319358743387739e-05
5.013029823381643935e-01,5.005901142128659982e-06,9.748494018878284262e-05
3.847094964545059170e-01,4.862160430076335921e-06,9.517151161879954544e-05
2.647325568907072380e-01,6.733767789099371952e-06,9.082901395913627670e-05
1.447594811748563193e-01,8.911835514755897105e-06,8.914277929649760729e-05
2.477598406207356940e-02,3.935669121729421970e-06,3.213055790121588579e-05
3.233077426853359597e-05,1.245240854005741575e-05,1.065307889724580425e-04
2.086606975534075170e-05,2.233422497837868318e-05,1.137768125249703370e-04
1.627416431703591337e-05,4.903626670187678614e-05,1.274159673017283528e-04
1.604728564297825178e-05,5.152268615042904216e-05,1.636654856655120783e-04
1.605748077091671868e-05,3.746836040075215740e-05,2.778655960310541799e-04
1.610271027876612374e-05,3.833257617894828066e-05,1.382798132946482905e+00
1.614729238002506737e-05,4.197049964374539025e-05,9.760161217489027763e+00
1.619128870752945584e-05,4.489259317559653542e-05,9.150161702867372071e+00
1.623465683958244399e-05,3.552551880725974258e-05,1.159016208310991836e+01
1.627738619098931700e-05,3.075637565088787303e-05,1.342016236181151179e+01
1.631946791703717264e-05,2.826317224914377823e-05,1.464016287914272141e+01
1.636088390212143040e-05,2.956738748039448731e-05,1.403016334984473446e+01
5.945586501917969770e-06,9.496443328285393228e-06,1.585995105109028991e+01
1.639615374851815903e-05,2.134934493181229478e-05,1.952027260909981976e+01
1.644513274748808727e-05,1.956438906288599452e-05,2.135016447670493633e+01
1.649243626276810249e-05,1.854926850641538613e-05,2.257016472096372439e+01
1.654026826060996824e-05,1.719612147715623805e-05,2.440016513770095941e+01
