3.499204982690034063e-03,5.300321886549924102e+02,1.357216678397644749e+01,7.448806268091701099e+01
3.498495398067166372e-03,5.141987048130333733e+02,1.217639312027954190e+01,7.456236440848192615e+01
3.497852245114297428e-03,5.033347014480362986e+02,1.044832820643084581e+01,8.353533458634078102e+01
3.497253029883331133e-03,5.759069348501027434e+02,9.990394632183466683e+00,8.600940108431608166e+01
3.496670146562894967e-03,5.643813054102253091e+02,1.021455319000481765e+01,8.708222331290599527e+01
3.496069797251033073e-03,5.671363860499321845e+02,1.019938730791780479e+01,8.799743122611398860e+01
3.495472245369740053e-03,5.528341633011078784e+02,1.020724548332338522e+01,8.265372093216402050e+01
3.494874462398712880e-03,5.851977975255862248e+02,1.017674863252236328e+01,8.848571684137915838e+01
3.494266083698303275e-03,5.340614486838284165e+02,1.026763469630497916e+01,8.483706938216610638e+01
3.493657926139442319e-03,5.507580187613798444e+02,1.017942542600309075e+01,8.361239577055312111e+01
3.493063019241567351e-03,5.558320413063038359e+02,1.010227279816695400e+01,8.652979624450422591e+01
3.492477527997622528e-03,5.475794698477483280e+02,1.010119843060278022e+01,8.674588628948022517e+01
3.491880691370386446e-03,5.569200662130185719e+02,1.026272859351033162e+01,8.375603556717105391e+01
3.491268173244124404e-03,5.474875157013257194e+02,1.024056647565759803e+01,8.508979099216968223e+01
3.490676197480745580e-03,5.426397467251804301e+02,1.018868329157370489e+01,8.501506282574335671e+01
3.490090202806981224e-03,5.533769593476978343e+02,1.004016245009572295e+01,8.376349626983784447e+01
3.491810345690701031e-03,5.590698701650129578e+02,1.007361743694041323e+01,8.702342082283907132e+01
3.494732759979436113e-03,5.422031027931888048e+02,1.007633182046402709e+01,8.603407102260317174e+01
3.503402923917656002e-03,5.587409122080933912e+02,1.007648237430207594e+01,8.632161410198385454e+01
3.508507815121379367e-03,5.693826325695772539e+02,1.021774712561997234e+01,8.942721787247101872e+01
3.520367333646243820e-03,5.509069129474632973e+02,9.998632461027284535e+00,8.447944037435246400e+01
3.546307988898993787e-03,5.528179928012366418e+02,9.950256418553388826e+00,8.911381935136469679e+01
3.584686203421471196e-03,5.746832756764891883e+02,1.026246693963069490e+01,8.591105564639337899e+01
3.625029989863149445e-03,5.633120123362915592e+02,1.054371473973504969e+01,8.199996443703153659e+01
3.654988253270737356e-03,5.535265336029334549e+02,1.050875472381165565e+01,8.057805906315162758e+01
3.696420451779013246e-03,5.862563939205989527e+02,1.080969047995518473e+01,7.953631404891410739e+01
3.779531207312654059e-03,6.015845294236477230e+02,1.222921029643408453e+01,7.646869926214722568e+01
3.852165725168487601e-03,6.090705443678522215e+02,1.279035217510964273e+01,7.373207997955306325e+01
3.920001424168787982e-03,6.811698390834509382e+02,1.301886541903295935e+01,7.568588499364851430e+01
3.970930237942139202e-03,7.127184826242203144e+02,1.287214665359752530e+01,7.826838684891023945e+01
4.023470399527185118e-03,7.567419405176538021e+02,1.262180241404429992e+01,8.558237065102315455e+01
4.109737864225740910e-03,6.940084222440751773e+02,1.321652597322249889e+01,7.437811141437026663e+01
4.133362670363268168e-03,7.325629501234285499e+02,1.236086083696809901e+01,8.572072924759417845e+01
4.141756923881888437e-03,7.776824754613224968e+02,1.150676108656500851e+01,9.427186092008963669e+01
4.141023395771356412e-03,7.265801538151620207e+02,1.057429402147264952e+01,9.177363680463655271e+01
4.140311684791217473e-03,7.188831289988488606e+02,1.018459722659744671e+01,9.395310480956105437e+01
4.139609580554778553e-03,7.747556308772507236e+02,1.030909405428957015e+01,9.502593245252010945e+01
4.138905840966973157e-03,7.375941480278501103e+02,1.022158706353089919e+01,8.971097675874170818e+01
4.138193714394279923e-03,7.525562761643828935e+02,1.032781768452443849e+01,8.977919002853566610e+01
4.137483509990517658e-03,6.847454844417412687e+02,1.022542041963621351e+01,8.359210659735811078e+01
4.136768321452425311e-03,7.133474894822329588e+02,1.025363742800521116e+01,8.604271146083324595e+01
4.136041359619105351e-03,7.432027294130278960e+02,1.026082914897564002e+01,8.865391518423427897e+01
4.135329415643861431e-03,6.947540874778511579e+02,1.040152513956441638e+01,8.134140207813523205e+01
4.134597144371043170e-03,7.592723333791122968e+02,1.032545944409122463e+01,8.484883798001519040e+01
4.133876268305386459e-03,7.126142404788673730e+02,1.013208928441896006e+01,8.501976093579006033e+01
4.133151014747461771e-03,6.974063960577456101e+02,1.031650974162566037e+01,8.268192405224199604e+01
4.132458195983054750e-03,7.477972741745987832e+02,1.019880757413160133e+01,8.849676736897843909e+01
4.131746677934573439e-03,6.879390855924955304e+02,1.035177590231254641e+01,8.558003116041417968e+01
4.131038720553794653e-03,7.216161247347758945e+02,1.020982166533156210e+01,8.303127461861700453e+01
4.130336556857184573e-03,7.443493314199065480e+02,1.019824776028165836e+01,8.599058729038878823e+01
4.129642650438311059e-03,7.131830190904458959e+02,1.020628807556128059e+01,8.481831041767757995e+01
4.128928207483287087e-03,6.909762132848694591e+02,1.016427006786548226e+01,8.674087794431575560e+01
4.128229312648481510e-03,7.055512591078559126e+02,1.016692694872188873e+01,8.911210728851530405e+01
4.127521876228308108e-03,7.066427304498066633e+02,1.023845889098747541e+01,8.789996109160419735e+01
4.126798640928954105e-03,7.267131535960271549e+02,1.034862802361660172e+01,8.357601616011424994e+01
4.126105258166094109e-03,7.165557895445006125e+02,1.025072318541048588e+01,8.789396916157012640e+01
4.125414602548271685e-03,6.864915885759693310e+02,1.020872731946927736e+01,8.287142400985466395e+01
4.124725748891579051e-03,7.113260075306111503e+02,1.015704721672893207e+01,8.536061383986938722e+01
4.124020929455005091e-03,6.907538560737228863e+02,1.035828278957501070e+01,7.961062033244346026e+01
4.123299182134168399e-03,7.250160543720573969e+02,1.012922901035971535e+01,8.765642229230478222e+01
4.122581929230375100e-03,7.140835008617784752e+02,1.026501806702834685e+01,8.543927059697303150e+01
4.121866157813395236e-03,6.908462938332617114e+02,1.014513013520397777e+01,8.337017354029794092e+01
4.121163230214192931e-03,6.943170197470122957e+02,1.035219456114625736e+01,8.476127795873989612e+01
4.123078537745948971e-03,7.004114517961838828e+02,1.000993709522299113e+01,8.656436642864001385e+01
4.128396036753096549e-03,7.313737652914935552e+02,1.022554293639340628e+01,8.811989857623616729e+01
4.136143178690150461e-03,6.661990729048594631e+02,1.031460849516178868e+01,7.986082200756661109e+01
4.155033020372860333e-03,6.995299275247652986e+02,9.988654745885012787e+00,8.535180503165686616e+01
4.191647764355973214e-03,7.238827352681553293e+02,1.012443531844868083e+01,8.597868204985881846e+01
4.227133315371611744e-03,6.882666747056442773e+02,1.010319151643328084e+01,8.018400703711807864e+01
