3.498472134111483504e-03,5.435163251412124055e+02,1.222872985007974123e+01,7.680224455630953173e+01
3.497805601252077304e-03,5.471991568781008937e+02,1.134999105018803434e+01,7.567604162338977858e+01
3.497168363510150951e-03,5.608375029883160323e+02,1.090817416588627076e+01,7.673549863050294562e+01
3.496561000041404840e-03,5.349697625623243766e+02,9.999977026588188878e+00,7.734992992120297117e+01
3.495971372667006256e-03,5.248124725036356040e+02,1.000000543151398702e+01,7.693846069075542005e+01
3.495381844345619993e-03,5.114026206757669115e+02,9.999997793132425983e+00,7.601162530367120951e+01
3.494808187677746463e-03,4.999100437404993045e+02,9.265955789408149457e+00,7.793353921555680586e+01
3.494243007527594175e-03,4.907018040879709702e+02,9.509835085983370462e+00,7.669875091684511403e+01
3.493676590327687587e-03,4.949045859237681384e+02,9.360795720179259760e+00,7.689600846000122658e+01
3.493111850639165142e-03,4.837722942264546191e+02,9.414732712395808889e+00,7.703617423591339275e+01
3.492536252010884027e-03,4.776073508745615754e+02,9.884491496739000738e+00,7.567053935232434014e+01
3.491949488937183110e-03,4.706749241575171254e+02,9.999990955379544744e+00,7.616649156688910693e+01
3.491353812816347206e-03,4.655149421921171893e+02,1.031018065816945573e+01,7.581585196575043994e+01
3.490755536963309653e-03,4.621387347519867035e+02,1.016322333901534947e+01,7.681087463126459625e+01
3.490160096463459146e-03,4.565498691763474426e+02,1.016751069326418744e+01,7.690503114991528832e+01
3.491882144598084346e-03,4.526942700965063295e+02,1.000000148961410851e+01,7.772336487091530444e+01
3.494739357524269917e-03,4.499822437930332626e+02,1.000000592148184353e+01,7.756093871061956690e+01
3.503021977763255169e-03,4.493338766418947330e+02,1.027768550788165136e+01,7.637994611865453010e+01
3.508104752689263084e-03,4.487574730929114821e+02,1.000000803986823783e+01,7.775464063790181513e+01
3.519488535171541067e-03,4.629416596840671900e+02,9.316592883264570801e+00,8.062109753422629410e+01
3.545083983636396815e-03,4.719030011300299066e+02,9.999987368373380647e+00,7.718321450707350095e+01
3.582129919341758405e-03,4.837713275483914117e+02,1.020465806852733870e+01,7.673018548783818460e+01
3.622154359631671056e-03,5.009213985968970633e+02,1.036271199654543729e+01,7.664140919388138684e+01
3.652549052830830582e-03,5.142195877660468568e+02,1.028097626980293455e+01,7.769211786744595827e+01
3.693917193124885562e-03,5.230261231300494273e+02,1.057530175842167885e+01,7.697999329053888573e+01
3.772891682826127243e-03,5.386196726315154137e+02,1.199320212073499548e+01,7.172106598392269916e+01
3.841265357381246082e-03,5.518559004306024462e+02,1.247010080960801126e+01,7.118838656274574817e+01
3.905087815859212448e-03,5.590276749258105156e+02,1.260613537580538868e+01,7.162130098374807119e+01
3.955006958522473692e-03,5.531083140860679350e+02,1.240240844629732209e+01,7.247781188727550727e+01
4.002475092650380553e-03,5.307457406624660052e+02,1.214128809328515679e+01,7.316904280804619987e+01
4.076982663295708118e-03,5.150232558865302508e+02,1.275871133598307772e+01,7.030889473414114832e+01
4.099459109075507916e-03,4.999991905806218142e+02,1.186588198790505366e+01,7.423925009022819665e+01
4.107824357467504753e-03,4.999997872854463594e+02,1.108145735745294580e+01,7.676312898787529093e+01
4.107094173233008169e-03,4.917849563523957954e+02,1.047938103374916885e+01,7.807125989326799242e+01
4.106396068813736831e-03,4.982245610163227525e+02,9.795292158737108679e+00,8.006857440171987150e+01
4.105725432621074554e-03,4.999999811316843648e+02,9.313071652716981674e+00,8.114163091749290402e+01
4.105072025407210598e-03,5.000009165536601472e+02,9.035462664396103349e+00,8.035056407560108482e+01
4.104428786582208465e-03,5.042493559459318249e+02,8.858258398135825828e+00,7.923701601864593158e+01
4.103793328882808684e-03,5.098458294775844024e+02,8.688182739238211383e+00,7.854011461054548704e+01
4.103162258716341361e-03,5.304720211233241116e+02,8.653316732485482277e+00,7.927725750061097187e+01
4.102513675090144717e-03,5.594703781392981909e+02,9.429585531569678380e+00,7.751238365281272991e+01
4.101834545581115390e-03,5.881262811055056545e+02,9.999994959967770214e+00,7.712924141420519675e+01
4.101130832013198495e-03,6.165834042850028709e+02,1.046736894479448843e+01,7.728524608931500950e+01
4.100428646031174448e-03,6.320044850357174937e+02,9.999999525008702150e+00,7.993860479443256395e+01
4.099731112241921174e-03,6.598801691148819373e+02,1.023764646012608459e+01,8.024845048029118288e+01
4.099026954343453627e-03,6.356760947079513926e+02,1.028909610356908821e+01,7.840388765787210446e+01
4.098325789228916480e-03,6.111238552143790912e+02,1.013300040530662116e+01,7.831155812293548024e+01
4.097618976899045952e-03,6.082017364390983403e+02,1.049269736812371967e+01,7.823770338407106806e+01
4.096916556567311261e-03,5.764088709234972612e+02,1.001200779962949916e+01,7.825955294760807135e+01
4.096225420940562134e-03,5.770475617563963624e+02,1.000000635175910091e+01,7.871340839051751459e+01
4.095527654620523435e-03,6.044739806015855947e+02,1.027446321128329920e+01,7.912994528008957218e+01
4.094810971049175907e-03,6.330294224253384527e+02,1.076290988076899424e+01,7.862631354395952599e+01
4.094078062013338168e-03,6.517049383984044653e+02,1.094509937467513261e+01,7.853580913758074189e+01
4.093338147161920855e-03,6.792926794206478007e+02,1.104782238784839699e+01,7.981279926949964931e+01
4.092597407780764786e-03,6.932743101707126243e+02,1.099222349303640378e+01,8.014746297052218438e+01
4.091857264469496609e-03,7.206013843511819914e+02,1.102439410582704404e+01,8.128702627240673451e+01
4.091115994224001073e-03,7.390605888415400386e+02,1.104220717922692607e+01,8.135642106313044053e+01
4.090372740162995235e-03,7.637445332406314265e+02,1.110404741248099825e+01,8.181159176203806283e+01
4.089632175909532763e-03,7.700795074216966896e+02,1.095580728215184863e+01,8.153668395332496743e+01
4.088893385543089336e-03,7.769976813482884381e+02,1.102655778292393585e+01,8.212664159896782223e+01
4.088155056314469148e-03,7.743693826616173510e+02,1.095203892457710282e+01,8.073191269867352560e+01
4.087415607323458509e-03,7.884704584202045226e+02,1.106390999306866263e+01,8.129041134309318295e+01
4.089380022022419577e-03,7.581266188252679967e+02,1.033605650072864179e+01,8.085862428837477012e+01
4.094658596426842094e-03,7.500546496275875370e+02,1.029278813277887039e+01,8.084314650131241820e+01
4.101893242347501994e-03,7.722814759394319708e+02,1.033157477175290495e+01,8.156227431998483723e+01
4.120999759990184690e-03,7.935891398595892952e+02,1.000000181920120035e+01,8.394238409735439177e+01
4.156237609071750626e-03,7.979409619401255895e+02,9.999997564938682970e+00,8.421132640929585023e+01
4.192187117461757331e-03,7.568867487972094068e+02,9.999994044969703566e+00,8.196836677623718970e+01
4.228894616080588857e-03,7.749579668351449300e+02,9.999923970287731834e+00,8.278044982453516809e+01
4.257314688830204572e-03,7.387426573771147105e+02,9.373256044207792570e+00,8.205203774355254609e+01
4.308794838320595573e-03,7.532483709277589696e+02,9.335722794668001256e+00,8.301753287377179902e+01
4.355618905141461251e-03,7.053240002601239667e+02,9.211409762483844688e+00,7.960325112826060945e+01
4.416958403925795931e-03,7.185473776124981669e+02,9.547069776644601546e+00,7.968267856888117251e+01
4.525544933066693622e-03,6.943096958142924677e+02,1.104479649652808071e+01,7.498967797611007313e+01
4.608015550208861139e-03,6.917958837384676372e+02,1.131854789142737339e+01,7.598175701203544463e+01
4.647007726341600455e-03,6.460073877513141269e+02,1.048323559806396688e+01,7.694030139160106785e+01
4.690319053028617173e-03,6.379150920767472144e+02,1.000866472003080077e+01,7.896441926394030020e+01
4.762231303911493643e-03,5.918606645987511001e+02,1.024549422090630202e+01,7.452538736578354417e+01
4.791231530548751595e-03,6.111337992565465811e+02,9.682873783011739732e+00,7.995679222840742284e+01
4.831257326978183504e-03,6.295895756698422474e+02,9.999994201195590904e+00,8.013456953469977861e+01
4.846095420461039166e-03,6.541514722352975468e+02,1.038770457768707445e+01,7.997432878740688977e+01
4.845245940696536920e-03,6.823091311205400871e+02,1.070996111430683229e+01,8.013792841475448370e+01
4.844375821060036523e-03,7.105444463672989741e+02,1.108226231247851246e+01,8.004736217232111528e+01
4.843518644501693983e-03,6.906760098640598926e+02,1.035161033290285104e+01,7.992467758431037339e+01
4.842676629408919700e-03,7.183384967207842919e+02,1.051671769819360058e+01,8.075500924960860516e+01
4.841831726291590671e-03,7.299320721100799574e+02,1.046863911207241138e+01,8.079396313664229012e+01
4.840976430806671893e-03,7.580740320555077005e+02,1.084762803066892189e+01,8.046288714502134098e+01
4.840114361653712581e-03,7.669950747871527028e+02,1.073240863872424100e+01,8.084740842893837964e+01
4.839253742297476048e-03,7.890255806516821622e+02,1.079332528687450932e+01,8.183148562438073270e+01
4.838393594772679752e-03,7.819239707677194247e+02,1.072950275267343834e+01,8.032327201189845312e+01
4.837531745480626831e-03,7.718794786009750624e+02,1.084426891082219591e+01,8.049463361760884084e+01
4.836672243830748320e-03,7.758970460080471412e+02,1.067367052570511454e+01,8.080794423969477691e+01
4.835815765505609674e-03,7.443113348758986376e+02,1.073331479693867507e+01,7.955546653080052977e+01
4.834980638384095593e-03,7.125396538002066791e+02,9.999995126183488736e+00,7.978059910072042271e+01
4.834156713378400666e-03,7.126131624524181234e+02,1.028492558988583205e+01,8.015927597127283377e+01
