7.295943071566948757e-06,5.145475026932732066e-01,3.500001939840609566e+01
7.426954271694561118e-06,5.543844168024741892e-01,2.000005833053939952e+01
7.590704811126720679e-03,6.443105221170849481e-06,5.753708638448354229e+00
5.705025099375823612e-04,6.635632304157304098e-06,1.937792181616705989e+01
8.970158665466736737e-06,7.490234673387840903e-06,2.480555924901376841e+01
8.364343013813727880e-05,7.177849949815708764e-06,2.522402266797173809e+01
2.369804726296113895e-05,7.769393164751118192e-06,2.379984433168029412e+01
3.086494275777315003e-04,6.791304070564260565e-06,2.320325470756450059e+01
4.529098006669570885e-05,2.387900851188826360e-06,2.479541135359670534e+01
9.469139384764059541e-06,7.366837349477245667e-06,2.457410924888073467e+01
1.775183302363877387e-05,7.772884438800655593e-06,2.281686532778564924e+01
1.588184650250775099e-05,8.320834259003216920e-06,2.011033509170212952e+01
1.429100012281318800e-04,3.177525027532540955e-06,1.706852189138567866e+01
2.977262826371275611e-06,3.762784649437340797e-06,1.845443653988184707e+01
1.564386538381441988e-04,9.009958519906122927e-06,1.789983439492858253e+01
2.464988264634510040e-03,8.783556624236210650e-06,1.864561809400140646e+01
3.815044474059477511e-03,8.745679869791566372e-06,1.671786323494144355e+01
9.053505509573902058e-03,8.362491283431070118e-06,1.895765771504656172e+01
5.661618692535593314e-03,9.277844005959345907e-06,1.528615050115197427e+01
9.591622997978561938e-04,9.264184704862747692e-06,1.596147735351441099e+01
1.313181508304403153e-02,9.804725035734735634e-06,1.058850016532013782e+01
9.716037277700237396e-02,5.111459175838316903e-06,1.791670735071382525e+00
1.740578461534240395e-01,1.180883259492749747e-04,3.989228400889153570e-05
2.236953085702627075e-01,1.108486890718850753e-04,3.965617141228222370e-05
2.600395353318772362e-01,8.699241728582524796e-05,3.967890034307565590e-05
3.129440295823172624e-01,8.917371432940261711e-06,1.474188473493994584e-05
2.817877916227910506e-01,4.782412393171804228e-06,1.469164501637589787e-05
1.946701235517472872e-01,1.173351074295864032e-05,3.996271733810942590e-05
1.081893781131763321e-01,1.116036127071249978e-05,3.963834040008644356e-05
9.404302381166884084e-06,4.797547265588236992e-05,3.951552626021364001e-05
4.686521839440367654e-02,2.420079510283236810e-05,3.994742620017490629e-05
9.512570213005261383e-06,4.861997687980204282e-05,3.955856909066137822e-05
7.460724397058930493e-06,5.632358806415232837e-04,3.911348451243928031e-05
7.313715564931643157e-06,9.322221917129468183e-03,3.907212842927776619e-05
3.391458428373802017e-06,4.444361660366567129e-02,2.168161631289239555e+00
2.640050463170696533e-06,8.556750471266382944e-06,4.565332866112513485e-05
