Wall time,Step,Value
1716638572.5487027,172,0.03043404594063759
1716638573.107162,244,0.030352866277098656
1716638575.4006507,465,0.01823386736214161
1716638576.2140806,556,0.0219532772898674
1716638577.0773952,658,0.020269405096769333
1716638578.3356912,804,0.015619900077581406
1716638580.2298937,1026,0.016371777281165123
1716638581.27749,1132,0.01439202856272459
1716638581.8487964,1184,0.015997322276234627
1716638584.2839675,1458,0.011401590891182423
1716638584.6843078,1494,0.00800265185534954
1716638584.876543,1510,0.013515755534172058
1716638585.4080312,1548,0.011693945154547691
1716638585.5613503,1565,0.012645935639739037
1716638589.547953,1940,0.007445782423019409
1716638589.727731,1960,0.007900521159172058
1716638594.670321,2503,0.006260425318032503
1716638595.4673643,2577,0.006857138592749834
1716638596.7081356,2693,0.005698481108993292
1716638596.8254979,2708,0.007081366144120693
1716638596.922382,2717,0.007021610625088215
1716638600.1674647,3083,0.0076852948404848576
1716638601.5330899,3241,0.005496501922607422
1716638601.9703763,3265,0.005961827468127012
1716638604.5387316,3566,0.004284282680600882
1716638604.882233,3600,0.005855959840118885
1716638605.3206518,3654,0.003755314275622368
1716638609.205178,4023,0.005578887183219194
1716638609.855699,4109,0.005367026198655367
1716638609.9857123,4121,0.0038973274640738964
1716638610.5313418,4181,0.005239257123321295
1716638611.997892,4328,0.005079754628241062
1716638614.4867544,4564,0.007602083496749401
1716638617.5734584,4832,0.0043380893766880035
1716638620.1136403,5090,0.00325204711407423
1716638620.951229,5187,0.004503438249230385
1716638621.633856,5262,0.003447755007073283
1716638622.0243962,5295,0.004133676644414663
1716638622.8093736,5362,0.0039641656912863255
1716638623.5680754,5454,0.004081664606928825
1716638625.7337382,5667,0.004125985316932201
1716638627.033757,5832,0.0043068332597613335
1716638627.3624742,5866,0.0028798526618629694
1716638628.349182,5981,0.0032007971312850714
1716638628.4692795,5997,0.0035300268791615963
1716638628.944185,6053,0.005496402271091938
1716638629.820037,6138,0.003030991181731224
1716638630.4820077,6225,0.004390361253172159
1716638631.1482906,6279,0.003221056656911969
1716638631.6917634,6334,0.003977272659540176
1716638632.1253514,6369,0.003482441883534193
1716638633.7855334,6569,0.003071195911616087
1716638635.3515534,6730,0.002920099999755621
1716638635.5312774,6750,0.0032401697244495153
1716638636.3322225,6850,0.003847540356218815
1716638636.8479218,6919,0.004188929684460163
1716638637.3970637,6991,0.0034851860255002975
1716638639.8470173,7253,0.0031921183690428734
1716638641.2757409,7436,0.002310757525265217
1716638641.4892862,7464,0.003641993971541524
1716638643.0615976,7644,0.003201903309673071
1716638643.7008302,7730,0.0022774930112063885
1716638646.3444002,7986,0.003823036327958107
1716638647.4340525,8122,0.002883060835301876
1716638648.6560292,8291,0.002927334513515234
1716638651.1335073,8548,0.00226318696513772
1716638651.184506,8554,0.002423234283924103
1716638651.6676261,8618,0.0029454559553414583
1716638651.9734387,8659,0.0029815714806318283
1716638652.2448692,8694,0.0026193270459771156
1716638652.473661,8724,0.0023026857525110245
1716638652.6946127,8752,0.0032553032506257296
1716638652.923219,8776,0.0027704560197889805
1716638652.935495,8778,0.00282409624196589
1716638656.2437563,9152,0.0024731364101171494
1716638656.9746547,9252,0.0031846482306718826
1716638657.3423796,9291,0.0036033126525580883
1716638657.653016,9327,0.0025743702426552773
1716638657.881853,9359,0.002680764999240637
1716638661.0860708,9712,0.0038131345063447952
1716638661.387572,9753,0.002612124662846327
1716638662.269848,9837,0.0021725245751440525
1716638662.677377,9867,0.002446879865601659
1716638663.1501813,9894,0.0021665191743522882
1716638663.3516138,9917,0.0024716840125620365
1716638663.5846348,9949,0.0021423513535410166
1716638663.862791,9979,0.0019165619742125273
1716638665.1265354,10063,0.0021539153531193733
1716638665.4607222,10090,0.0019713803194463253
1716638665.7092593,10121,0.002534011611714959
