Wall time,Step,Value
1713378129.5644746,3840,-16.5518798828125
1713378134.1402092,7680,-16.02149200439453
1713378138.8235843,11520,-15.381665229797363
1713378143.6187823,15360,-14.848199844360352
1713378169.7669365,19200,-8.260736465454102
1713378220.0911705,23040,0.2840963900089264
1713378271.1202507,26880,0.7738097310066223
1713378329.376142,30720,1.1300065517425537
1713378377.8348176,34560,1.755411148071289
1713378426.631164,38400,1.3404407501220703
1713378474.3223774,42240,2.50246262550354
1713378522.9142208,46080,2.318747043609619
1713378572.7434964,49920,2.5387728214263916
1713378622.962298,53760,2.639432668685913
1713378671.6758816,57600,3.1119322776794434
1713378720.8263116,61440,3.162271499633789
1713378769.0285747,65280,3.2767627239227295
1713378817.9981976,69120,3.5293638706207275
1713378868.2110622,72960,3.201148748397827
1713378918.3027618,76800,3.6635982990264893
1713378968.0352006,80640,3.6743178367614746
1713379018.8540523,84480,3.3687520027160645
1713379070.3747728,88320,3.5339407920837402
1713379124.9719489,92160,3.5171196460723877
1713379176.5130916,96000,3.3655781745910645
1713379227.9229715,99840,3.3468329906463623
1713379282.2035275,103680,3.6922106742858887
1713379335.2628002,107520,3.4966959953308105
1713379389.8539896,111360,3.854968309402466
1713379442.5420763,115200,4.054999351501465
1713379496.9863586,119040,4.079940319061279
1713379551.5812776,122880,3.578179121017456
1713379605.2776752,126720,3.9741051197052
1713379657.9079406,130560,4.149003505706787
1713379711.520963,134400,3.9490509033203125
1713379765.2970617,138240,4.223273277282715
1713379818.8148117,142080,4.234165668487549
1713379874.3067095,145920,4.305202960968018
1713379927.6129932,149760,4.357590198516846
1713379982.0709496,153600,4.302943229675293
1713380038.3431106,157440,4.349545001983643
1713380092.9547899,161280,4.355571269989014
1713380146.0852304,165120,4.355685234069824
1713380200.9416795,168960,4.343249797821045
1713380254.844631,172800,4.318111419677734
1713380308.091065,176640,4.3647685050964355
1713380367.026227,180480,4.350471496582031
1713380423.2036812,184320,4.378728866577148
1713380477.8417187,188160,4.371068954467773
1713380533.3394544,192000,4.3690595626831055
